customer_id,gender,age,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,customer satsifaction score ,escalations,email_open_rate,marketing_click_rate,net promoter score ,survey_response,referral_count,churn
CUST_00141,Female,41,Individual,40,Web,Monthly,15,4,20.47305729,4,0.22,26,50,2000,PayPal,0,No,No,3,14.96114545,Service,3,0,0.47,0.26,-26,Satisfied,1,0
CUST_00142,Male,50,SME,7,Web,Monthly,36,7,23.7617393,9,0.21,7,20,140,Card,1,No,No,3,28.47720981,Billing,4,0,0.42,0.35,-51,Unsatisfied,0,0
CUST_00143,Female,35,SME,27,Mobile,Monthly,28,6,15.03518976,9,0,14,20,540,PayPal,1,No,No,1,30.97467693,Billing,5,0,0.46,0.3,75,Satisfied,0,0
CUST_00144,Female,73,Individual,28,Referral,Monthly,29,2,4.241338572,8,0.09,0,70,1960,PayPal,0,No,No,1,22.37874152,Technical,3,0,0.18,0.41,36,Unsatisfied,2,0
CUST_00145,Female,45,Individual,16,Web,Quarterly,12,1,11.14030025,7,0.01,10,10,160,Card,0,No,No,1,33.42362598,Billing,4,1,0.32,0.38,30,Satisfied,0,0
CUST_00146,Male,74,Individual,47,Mobile,Yearly,14,3,9.936090343,8,0.25,0,50,2350,PayPal,0,No,Yes,1,40.89108102,Service,5,0,0.31,0.18,7,Unsatisfied,1,0
CUST_00147,Male,69,Enterprise,9,Mobile,Monthly,24,1,21.89310092,4,0.02,45,30,270,PayPal,1,No,No,1,12.04060256,Billing,5,1,0.74,0.02,-23,Satisfied,3,0
CUST_00148,Male,49,SME,52,Web,Quarterly,24,1,1,4,0.27,8,30,1560,Card,0,No,No,1,13.22118238,Technical,3,0,0.87,0.47,52,Satisfied,1,0
CUST_00149,Male,29,Individual,15,Referral,Quarterly,38,7,16.06853251,5,-0.32,1,30,450,Card,0,No,No,1,22.12032024,Service,4,0,0.47,0.22,-3,Satisfied,0,0
CUST_00150,Female,65,Individual,34,Referral,Yearly,23,5,13.92601193,4,-0.08,19,20,680,PayPal,2,No,No,0,11.53320917,Billing,3,0,0.57,0.05,41,Neutral,1,0
CUST_00151,Male,59,Individual,20,Web,Quarterly,36,6,17.53031242,6,-0.03,12,30,600,PayPal,1,Yes,No,0,24.76085778,Billing,3,0,0.12,0.44,44,Neutral,2,0
CUST_00152,Male,44,Individual,14,Mobile,Yearly,26,5,8.319505317,5,0.36,4,50,700,Card,0,No,No,0,5.823837235,None,5,0,0.7,0.23,28,Satisfied,1,0
CUST_00153,Male,27,Individual,58,Web,Quarterly,17,0,23.15508137,8,-0.19,0,30,1740,PayPal,1,No,No,2,27.61040066,Technical,4,0,0.13,0.03,12,Satisfied,2,0
CUST_00154,Male,63,SME,11,Mobile,Yearly,12,4,16.24171086,2,0.05,10,20,220,Card,0,No,No,3,29.75650611,Service,4,1,0.55,0.4,53,Satisfied,2,0
CUST_00155,Male,74,Individual,30,Mobile,Monthly,28,4,7.122242796,1,0.09,10,10,300,Card,0,No,No,0,7.66463842,Billing,4,0,0.52,0.37,38,Satisfied,1,0
CUST_00156,Female,69,Individual,3,Web,Monthly,16,3,8.133869575,2,0.19,3,10,30,Card,0,No,No,2,21.04920208,Service,5,2,0.51,0.13,5,Neutral,0,0
CUST_00157,Male,59,SME,2,Referral,Yearly,18,0,11.99164927,1,-0.07,10,20,40,Bank Transfer,1,Yes,No,0,25.12827747,Service,2,0,0.88,0.09,12,Satisfied,1,1
CUST_00158,Female,49,Individual,50,Mobile,Quarterly,11,3,18.74068191,5,-0.22,1,10,500,Card,1,No,No,1,17.62714211,Technical,4,0,0.66,0.2,23,Neutral,1,0
CUST_00159,Male,59,Individual,14,Referral,Monthly,20,5,9.680028737,5,0.17,25,100,1400,Card,0,Yes,No,1,27.89953199,Service,5,1,0.72,0.27,33,Unsatisfied,0,0
CUST_00160,Female,43,Individual,56,Web,Yearly,25,2,19.23803012,6,0.19,4,10,560,Card,0,No,No,1,6.439668304,Technical,5,0,0.4,0.34,3,Neutral,0,0
CUST_00161,Male,42,Individual,29,Referral,Monthly,15,0,14.69123336,2,-0.01,1,100,2900,Card,0,Yes,No,1,18.11435885,Service,3,0,0.78,0.47,26,Unsatisfied,4,0
CUST_00162,Male,28,SME,5,Mobile,Monthly,12,7,25.40707145,4,0.02,20,50,250,Bank Transfer,1,No,No,0,33.32702008,Service,4,0,0.3,0.04,21,Unsatisfied,1,0
CUST_00163,Female,40,SME,44,Web,Quarterly,20,4,10.8928701,2,-0.27,4,10,440,Card,2,No,No,0,17.52449066,Billing,3,0,0.29,0.12,3,Satisfied,1,1
CUST_00164,Female,51,Individual,46,Web,Quarterly,24,3,14.60944985,4,0.3,11,20,920,PayPal,0,Yes,No,3,33.17970343,Technical,5,0,0.54,0.4,23,Neutral,3,0
CUST_00165,Female,74,Individual,6,Referral,Quarterly,19,0,21.14295518,8,0.19,9,100,600,PayPal,2,Yes,No,3,31.04222711,None,4,2,0.63,0.24,65,Satisfied,0,0
CUST_00166,Male,69,Individual,8,Mobile,Monthly,38,0,9.107606359,3,-0.12,1,10,80,PayPal,0,No,No,3,25.77537535,None,4,1,0.25,0.37,71,Neutral,1,0
CUST_00167,Female,57,Individual,39,Web,Yearly,21,1,8.548188357,3,0.17,5,10,390,Bank Transfer,0,No,No,1,22.00071469,None,3,0,0.78,0.18,100,Neutral,2,0
CUST_00168,Male,40,Individual,39,Referral,Yearly,25,0,6.884364296,3,-0.31,17,70,2730,Card,1,No,No,0,36.96020147,Billing,4,0,0.71,0.22,100,Satisfied,1,0
CUST_00169,Male,46,Individual,44,Web,Monthly,28,7,19.10892907,3,-0.02,2,30,1320,PayPal,0,No,No,2,12.31103395,Technical,4,0,0.51,0.19,20,Satisfied,1,0
CUST_00170,Female,48,Individual,29,Web,Monthly,23,0,4.882652375,3,-0.02,6,10,290,Card,0,Yes,Yes,1,22.44883481,Service,4,0,0.66,0.22,18,Unsatisfied,0,0
CUST_00171,Female,24,Individual,39,Mobile,Monthly,10,4,17.00428575,5,-0.15,7,50,1950,PayPal,0,Yes,No,2,23.8732835,Billing,3,0,0.79,0.35,11,Unsatisfied,0,0
CUST_00172,Male,57,SME,44,Mobile,Yearly,11,2,10.11242444,5,0,21,20,880,Card,1,No,No,1,16.47502776,Service,3,1,0.71,0.49,36,Satisfied,1,0
CUST_00173,Male,50,SME,27,Web,Yearly,8,3,10.14956359,4,0.03,9,20,540,Card,1,No,Yes,0,29.98394732,Technical,4,0,0.28,0.06,36,Satisfied,0,0
CUST_00174,Female,38,Enterprise,16,Mobile,Quarterly,6,2,1.77092678,4,0.14,20,70,1120,Card,0,Yes,No,1,21.53465649,Service,3,0,0.62,0.42,61,Satisfied,1,0
CUST_00175,Female,19,Individual,27,Mobile,Yearly,22,0,14.28738993,7,0.3,21,10,270,Card,0,Yes,No,0,38.67094746,Service,2,0,0.34,0.09,-10,Unsatisfied,0,1
CUST_00176,Female,35,SME,39,Mobile,Quarterly,32,6,9.771270342,2,0.09,5,70,2730,Card,0,No,No,1,24.87399777,Technical,5,0,0.24,0.45,19,Unsatisfied,0,0
CUST_00177,Male,64,SME,40,Mobile,Monthly,27,4,13.48221814,3,0.37,0,50,2000,Bank Transfer,1,No,No,3,10.2309999,Billing,3,0,0.15,0.05,32,Satisfied,1,0
CUST_00178,Male,50,Enterprise,1,Web,Monthly,27,4,13.5651503,2,0.05,22,10,10,Card,0,Yes,No,1,32.12154823,Service,4,0,0.17,0.43,73,Unsatisfied,0,0
CUST_00179,Male,54,Individual,45,Referral,Monthly,9,4,27.10378395,6,-0.1,1,20,900,Card,0,Yes,No,2,6.762877966,Service,3,1,0.59,0.06,-36,Satisfied,0,0
CUST_00180,Male,51,SME,51,Web,Monthly,24,7,8.588361688,5,-0.09,7,30,1530,Card,1,Yes,No,0,1,Billing,5,0,0.48,0.43,26,Neutral,1,0
CUST_00181,Male,37,Individual,33,Referral,Quarterly,25,7,18.52828983,7,0.01,1,20,660,PayPal,0,No,No,1,11.37799017,None,4,0,0.47,0.02,90,Neutral,1,0
CUST_00182,Male,52,SME,56,Web,Monthly,36,4,12.58675491,7,-0.09,32,20,1120,Card,0,Yes,No,1,36.98815882,Billing,5,0,0.59,0.1,13,Neutral,1,0
CUST_00183,Female,68,Individual,50,Web,Monthly,23,1,19.08310563,5,0.15,0,30,1500,Bank Transfer,0,No,No,3,20.73079194,Billing,4,0,0.11,0.1,37,Neutral,1,0
CUST_00184,Male,67,SME,39,Web,Monthly,37,0,13.70604352,5,0,3,30,1170,Bank Transfer,1,Yes,No,0,31.16622878,Technical,4,0,0.67,0.04,72,Unsatisfied,1,0
CUST_00185,Male,71,SME,54,Mobile,Quarterly,21,6,27.43845677,4,0.07,40,20,1080,Card,1,No,No,1,29.63365118,Technical,3,0,0.25,0.21,-44,Satisfied,0,0
CUST_00186,Male,35,Individual,27,Web,Yearly,24,1,14.58281785,3,-0.13,1,100,2700,Card,0,Yes,No,1,19.94405651,None,3,0,0.32,0.33,65,Unsatisfied,1,0
CUST_00187,Female,63,Individual,17,Mobile,Yearly,31,6,15.70861239,4,0.13,12,10,170,PayPal,0,No,No,0,21.35762442,Service,2,0,0.32,0.17,9,Satisfied,0,0
CUST_00188,Male,41,Individual,15,Referral,Quarterly,22,1,23.32162554,6,-0.07,10,20,300,Card,0,No,No,0,30.21978058,None,4,0,0.17,0.03,-18,Satisfied,1,0
CUST_00189,Male,25,Individual,22,Web,Quarterly,4,0,12.48410516,5,0.19,0,50,1100,Card,2,No,No,2,38.02547222,Service,3,0,0.87,0.15,58,Unsatisfied,1,0
CUST_00190,Female,47,Individual,57,Web,Monthly,10,7,22.22332298,1,-0.07,21,30,1710,Card,1,No,No,0,22.88373468,None,2,0,0.66,0.38,94,Satisfied,0,1
CUST_00191,Male,61,Individual,19,Referral,Monthly,46,7,23.35618285,6,-0.08,0,10,190,PayPal,1,No,Yes,0,13.84276685,Billing,4,0,0.66,0.43,-1,Neutral,1,0
CUST_00192,Male,70,SME,28,Web,Monthly,20,4,11.11845415,11,-0.12,12,20,560,Bank Transfer,0,No,No,2,19.074655,None,3,0,0.12,0.21,5,Satisfied,1,0
CUST_00193,Male,27,Individual,23,Web,Monthly,26,3,20.6363896,7,-0.18,5,30,690,Card,0,No,No,3,37.5389316,Technical,5,1,0.72,0.26,95,Unsatisfied,1,0
CUST_00194,Male,40,SME,36,Web,Quarterly,9,4,8.280893973,4,0.22,0,30,1080,Card,0,No,Yes,2,16.08044804,Technical,5,0,0.38,0.45,33,Unsatisfied,0,0
CUST_00195,Male,69,SME,49,Web,Monthly,23,4,16.47167138,6,0.22,6,20,980,PayPal,0,Yes,Yes,0,32.57279443,Technical,3,0,0.78,0.5,2,Unsatisfied,1,0
CUST_00196,Female,66,Enterprise,39,Web,Quarterly,33,1,10.41095869,5,0.14,11,10,390,Card,0,Yes,No,2,9.574236233,Technical,3,1,0.69,0.14,16,Unsatisfied,1,0
CUST_00197,Female,28,SME,48,Mobile,Monthly,1,2,14.52717144,5,-0.03,0,20,960,Card,0,Yes,No,1,35.8935251,Technical,5,0,0.43,0.23,57,Neutral,0,1
CUST_00198,Female,19,Individual,49,Web,Monthly,22,4,19.7996277,4,-0.22,23,10,490,PayPal,2,No,Yes,0,23.74339222,None,4,1,0.33,0.31,1,Neutral,2,0
CUST_00199,Male,43,SME,59,Mobile,Yearly,22,0,22.88169251,5,0.15,3,10,590,Card,0,No,No,0,36.70919288,Technical,2,0,0.2,0.2,92,Satisfied,2,0
CUST_00200,Male,53,Individual,20,Web,Monthly,23,0,1,5,-0.12,2,20,400,Card,0,No,No,2,9.087699377,Billing,5,0,0.79,0.49,14,Satisfied,4,0
CUST_00201,Male,50,Enterprise,47,Mobile,Monthly,41,7,8.896072169,6,-0.1,18,10,470,Card,0,No,No,2,15.73231172,Service,5,0,0.25,0.3,3,Satisfied,1,0
CUST_00202,Female,64,SME,9,Web,Monthly,17,0,24.49405236,5,0.02,5,10,90,Card,2,No,No,2,23.91488285,None,3,0,0.67,0.24,72,Unsatisfied,0,0
CUST_00203,Male,30,SME,53,Referral,Monthly,15,6,15.00092568,5,0.14,19,70,3710,Bank Transfer,0,No,No,0,14.14528096,Billing,4,0,0.18,0.02,77,Unsatisfied,1,0
CUST_00204,Male,57,Individual,23,Mobile,Quarterly,18,1,14.77804127,3,0.12,3,30,690,Bank Transfer,1,Yes,No,0,19.97377407,None,2,0,0.56,0.02,-20,Unsatisfied,2,0
CUST_00205,Female,42,Individual,45,Web,Quarterly,43,3,21.94938777,11,0.14,8,30,1350,Card,0,No,No,2,42.14350342,Technical,2,1,0.51,0.06,-32,Unsatisfied,0,0
CUST_00206,Male,21,SME,7,Web,Monthly,21,3,1,7,-0.19,37,20,140,PayPal,1,Yes,No,1,12.02254389,Service,3,0,0.64,0.18,71,Satisfied,0,0
CUST_00207,Female,59,SME,31,Web,Yearly,25,3,8.028804142,2,0,4,20,620,Card,1,No,No,1,27.39487906,Technical,3,1,0.79,0.21,15,Neutral,1,0
CUST_00208,Female,36,Individual,51,Web,Quarterly,0,4,21.92946484,5,0.09,6,20,1020,PayPal,0,No,No,0,43.51038589,Technical,4,0,0.17,0.26,-6,Satisfied,0,0
CUST_00209,Female,35,Enterprise,11,Mobile,Monthly,21,4,3.23461582,7,-0.22,16,10,110,PayPal,0,No,No,4,27.95280596,Technical,4,0,0.22,0.24,-17,Unsatisfied,1,0
CUST_00210,Male,54,Individual,40,Web,Monthly,18,2,15.25092983,3,0.01,10,50,2000,Bank Transfer,1,Yes,Yes,2,22.55948694,Technical,4,0,0.57,0.25,53,Satisfied,1,0
CUST_00211,Male,47,SME,17,Referral,Quarterly,20,2,1,9,0.02,15,20,340,Card,1,No,Yes,3,23.27594529,None,4,0,0.34,0.12,-53,Unsatisfied,0,0
CUST_00212,Male,36,SME,36,Web,Quarterly,16,2,11.22632395,6,-0.16,4,70,2520,Card,0,Yes,No,4,29.26997169,Technical,4,0,0.83,0.1,63,Satisfied,0,0
CUST_00213,Male,40,Individual,26,Mobile,Monthly,7,1,22.89282029,3,0.06,5,20,520,Card,1,No,No,0,44.13678354,Service,3,0,0.37,0.42,-2,Neutral,4,0
CUST_00214,Male,71,Individual,36,Web,Monthly,17,3,1.97555703,4,0.13,0,50,1800,Card,0,Yes,Yes,2,18.52104251,None,3,0,0.42,0.42,-4,Neutral,0,0
CUST_00215,Male,33,SME,18,Web,Monthly,35,4,12.76299346,9,-0.03,16,20,360,Card,1,Yes,No,0,28.02238297,Technical,4,0,0.48,0.25,17,Neutral,0,0
CUST_00216,Male,18,Individual,54,Referral,Monthly,21,2,21.21052928,7,0.24,8,100,5400,Bank Transfer,1,No,No,1,40.03027933,Billing,4,0,0.44,0.44,-27,Satisfied,2,0
CUST_00217,Female,29,Individual,31,Referral,Monthly,2,1,8.957807976,5,0.14,8,20,620,Card,0,No,No,2,32.83130095,Service,2,0,0.14,0.28,-4,Satisfied,0,1
CUST_00218,Male,41,SME,49,Mobile,Yearly,8,5,17.29794426,2,-0.06,4,70,3430,Card,2,Yes,Yes,2,43.00735478,Technical,4,2,0.45,0.39,-37,Neutral,0,0
CUST_00219,Female,51,SME,35,Mobile,Quarterly,22,2,27.70702313,6,0.1,22,50,1750,Bank Transfer,0,No,Yes,0,8.948960179,None,3,0,0.61,0.02,-4,Unsatisfied,0,0
CUST_00220,Male,70,Individual,41,Referral,Quarterly,9,4,20.08795505,3,-0.25,12,20,820,Card,1,No,No,4,19.69220178,Technical,3,0,0.26,0.28,30,Satisfied,1,0
CUST_00221,Male,74,Individual,28,Mobile,Monthly,22,2,16.48006207,3,0.27,0,70,1960,PayPal,0,No,No,0,13.72380999,Billing,2,0,0.55,0.25,-1,Neutral,3,0
CUST_00222,Male,25,Individual,26,Web,Monthly,32,6,26.23441037,5,0.09,14,10,260,PayPal,0,No,Yes,0,26.35830143,Technical,4,0,0.15,0.07,42,Neutral,1,0
CUST_00223,Female,35,SME,6,Web,Monthly,24,6,16.0241049,3,0.07,0,10,60,Card,1,No,No,2,29.80359404,Service,4,1,0.35,0.21,35,Satisfied,1,0
CUST_00224,Female,74,Individual,34,Mobile,Quarterly,10,1,14.06447236,6,-0.09,4,30,1020,Bank Transfer,0,No,No,0,17.890313,Technical,4,0,0.32,0.12,36,Satisfied,0,0
CUST_00225,Female,65,SME,28,Mobile,Monthly,21,5,7.613177293,5,-0.16,6,70,1960,Card,0,No,No,2,12.51991294,Service,2,0,0.4,0.33,8,Satisfied,0,0
CUST_00226,Female,22,SME,44,Mobile,Monthly,27,5,20.94735932,8,0.16,10,20,880,Card,0,No,No,1,8.953230658,None,5,0,0.6,0.19,27,Satisfied,0,0
CUST_00227,Male,43,Individual,47,Web,Monthly,12,1,29.30063943,5,0.09,11,10,470,PayPal,0,No,No,1,13.80156276,Billing,4,0,0.77,0.45,7,Unsatisfied,0,0
CUST_00228,Female,47,Individual,9,Referral,Yearly,9,2,1,7,0.07,6,10,90,PayPal,1,Yes,No,0,38.33445414,None,3,0,0.35,0.48,-50,Satisfied,0,0
CUST_00229,Male,71,Enterprise,29,Mobile,Quarterly,19,4,9.112119887,1,0.12,3,50,1450,Card,0,No,No,1,13.74886807,Service,4,0,0.73,0.25,-28,Neutral,1,0
CUST_00230,Male,30,Individual,34,Mobile,Monthly,35,1,14.40901582,5,-0.06,9,50,1700,PayPal,0,No,No,1,41.42635431,Billing,4,0,0.64,0.28,17,Satisfied,0,0
CUST_00231,Female,36,SME,12,Web,Quarterly,10,6,8.879176542,3,0,11,30,360,PayPal,0,Yes,No,0,33.96639707,None,4,0,0.41,0.33,-29,Satisfied,1,0
CUST_00232,Female,46,Enterprise,16,Referral,Quarterly,15,7,20.59032451,3,0.03,3,10,160,Card,2,No,No,1,1,Technical,3,0,0.52,0.38,81,Satisfied,1,0
CUST_00233,Female,20,Enterprise,7,Mobile,Monthly,8,3,19.32829413,2,-0.11,9,10,70,Card,2,No,No,1,15.64470537,None,5,0,0.52,0.44,17,Satisfied,1,1
CUST_00234,Female,43,Individual,31,Mobile,Monthly,12,1,17.82633812,3,0.09,6,30,930,Card,1,Yes,No,3,3.316820665,Technical,4,0,0.37,0.11,-43,Neutral,0,0
CUST_00235,Female,57,Individual,33,Referral,Yearly,18,7,27.85723626,6,-0.02,0,100,3300,Card,0,No,No,1,15.22448936,None,3,0,0.28,0.27,26,Satisfied,2,0
CUST_00236,Female,29,Enterprise,53,Referral,Monthly,18,0,17.26608653,3,-0.01,18,10,530,Card,0,No,Yes,1,19.66079153,Service,4,1,0.75,0.11,51,Satisfied,0,0
CUST_00237,Female,19,SME,7,Web,Yearly,0,2,11.23742487,4,0.05,24,70,490,Card,0,No,Yes,0,34.13697462,Technical,3,0,0.7,0.3,-46,Neutral,1,0
CUST_00238,Female,28,Individual,3,Referral,Monthly,17,3,6.953988675,3,0.03,9,70,210,Bank Transfer,2,No,No,2,30.94796039,Technical,3,0,0.28,0.1,38,Satisfied,1,0
CUST_00239,Male,61,Individual,20,Mobile,Monthly,37,4,18.34218115,8,0.03,16,70,1400,Card,1,Yes,No,0,34.08375472,Billing,3,2,0.41,0.19,68,Satisfied,2,1
CUST_00240,Female,45,Individual,5,Web,Monthly,21,6,7.1444003,6,-0.26,8,30,150,Bank Transfer,0,No,No,0,21.4773178,Service,2,0,0.2,0.26,12,Satisfied,1,0
CUST_00241,Female,35,SME,3,Web,Quarterly,17,3,20.19227701,3,-0.02,7,30,90,Bank Transfer,0,No,No,0,33.85921843,Technical,5,0,0.82,0.19,27,Unsatisfied,0,0
CUST_00242,Male,30,Individual,47,Web,Yearly,14,5,11.64943496,6,0.02,10,10,470,Card,0,No,Yes,1,40.19574874,Technical,4,0,0.6,0.3,47,Neutral,0,0
CUST_00243,Female,54,SME,38,Mobile,Monthly,10,5,1,1,-0.13,9,10,380,Bank Transfer,1,No,Yes,0,15.52910203,Technical,4,0,0.31,0.35,36,Satisfied,1,0
CUST_00244,Male,39,SME,15,Mobile,Monthly,21,7,22.10745793,5,-0.08,12,10,150,PayPal,0,No,No,1,35.28802119,Service,4,1,0.18,0.36,31,Satisfied,0,0
CUST_00245,Male,29,SME,35,Web,Monthly,24,1,18.98709156,5,0.29,9,30,1050,Bank Transfer,1,No,No,1,32.63140206,Billing,5,0,0.83,0.09,13,Satisfied,2,0
CUST_00246,Female,19,SME,56,Referral,Yearly,37,1,20.58792402,8,0.11,36,30,1680,PayPal,0,No,No,0,19.92115452,None,1,0,0.81,0.11,42,Satisfied,1,0
CUST_00247,Male,54,SME,23,Referral,Quarterly,12,0,4.124551842,3,0,9,20,460,Card,1,Yes,No,1,23.06247406,Billing,5,1,0.76,0.11,5,Satisfied,0,0
CUST_00248,Male,24,Individual,33,Mobile,Monthly,32,6,24.3269545,5,-0.11,5,50,1650,PayPal,0,No,No,1,14.00276774,Technical,4,1,0.47,0.44,23,Unsatisfied,1,0
CUST_00249,Male,43,Individual,2,Referral,Yearly,32,5,28.0016787,4,0.01,0,10,20,PayPal,0,No,No,1,8.689175441,None,5,1,0.66,0.26,9,Neutral,2,0
CUST_00250,Male,43,SME,36,Referral,Quarterly,15,3,8.160025332,4,0.34,14,50,1800,PayPal,0,Yes,No,4,15.327853,None,2,0,0.23,0.38,62,Neutral,2,0
CUST_00251,Female,41,Individual,21,Web,Monthly,12,1,17.7433037,3,-0.03,1,10,210,PayPal,0,Yes,No,0,24.46469791,Technical,3,1,0.2,0.43,-23,Neutral,1,0
CUST_00252,Male,29,Individual,14,Mobile,Quarterly,5,4,12.26243668,7,0,8,70,980,PayPal,0,No,Yes,1,23.8487849,Billing,3,0,0.71,0.48,-15,Neutral,1,0
CUST_00253,Female,33,Individual,14,Referral,Monthly,20,4,12.12107377,9,-0.24,0,50,700,Card,4,Yes,Yes,2,15.70718085,Service,3,0,0.37,0.04,-48,Neutral,1,0
CUST_00254,Male,40,Individual,59,Web,Yearly,17,5,16.90793243,4,-0.13,12,30,1770,Card,0,No,No,0,12.27945705,None,3,0,0.21,0.16,21,Neutral,0,0
CUST_00255,Male,57,SME,42,Referral,Monthly,30,3,10.88166019,7,-0.01,2,10,420,PayPal,1,No,No,3,25.48773634,Service,4,0,0.26,0.19,52,Neutral,1,0
CUST_00256,Male,26,SME,11,Web,Yearly,23,3,13.79572401,7,0.06,4,20,220,PayPal,1,No,No,2,18.92344652,Service,2,0,0.43,0.15,70,Unsatisfied,0,1
CUST_00257,Male,49,Individual,4,Mobile,Yearly,0,0,28.87126221,5,0.34,13,30,120,PayPal,0,Yes,Yes,2,1,Billing,3,0,0.42,0.22,41,Neutral,2,1
CUST_00258,Female,32,SME,47,Mobile,Quarterly,19,3,5.992436147,4,-0.05,9,50,2350,Card,0,No,No,2,21.59615972,Technical,2,2,0.58,0.5,31,Satisfied,1,0
CUST_00259,Female,54,Individual,52,Mobile,Monthly,23,4,17.36689701,6,0,2,20,1040,Card,0,Yes,No,0,30.73340532,Technical,3,0,0.47,0.08,46,Neutral,1,0
CUST_00260,Male,30,SME,30,Mobile,Yearly,17,3,31.08054061,6,0.07,4,50,1500,PayPal,2,No,No,2,27.84195252,Technical,3,1,0.33,0.3,0,Unsatisfied,1,0
CUST_00261,Male,22,Individual,57,Mobile,Quarterly,28,1,15.35732657,4,-0.01,5,50,2850,PayPal,0,No,Yes,0,23.94971368,None,3,1,0.13,0.1,52,Satisfied,3,0
CUST_00262,Female,28,SME,36,Mobile,Yearly,14,1,20.02777909,4,0.09,5,30,1080,Card,1,Yes,No,0,25.39727927,Service,3,0,0.41,0.26,-47,Satisfied,2,0
CUST_00263,Male,27,Individual,20,Mobile,Monthly,30,5,9.692490777,4,0.19,9,50,1000,Card,0,No,No,0,26.60165821,Billing,4,0,0.65,0.37,48,Neutral,2,0
CUST_00264,Male,69,Individual,52,Web,Yearly,14,5,8.882322138,8,0.29,5,20,1040,Card,1,Yes,No,1,22.37908439,Technical,5,0,0.88,0.44,-31,Neutral,1,0
CUST_00265,Male,30,SME,16,Mobile,Yearly,16,6,5.616316682,3,-0.33,8,20,320,PayPal,1,No,No,2,27.63408179,None,4,1,0.36,0.06,2,Neutral,0,0
CUST_00266,Female,58,Individual,34,Referral,Yearly,39,3,15.64610456,1,-0.17,2,50,1700,Card,2,Yes,No,3,20.24779206,Billing,2,0,0.6,0.42,44,Unsatisfied,0,0
CUST_00267,Female,70,Enterprise,45,Web,Monthly,6,2,27.82356498,4,-0.03,78,10,450,Card,0,No,No,0,26.92248549,None,3,0,0.59,0.21,16,Satisfied,2,0
CUST_00268,Female,63,SME,8,Mobile,Monthly,20,3,19.45963663,2,0.06,14,30,240,PayPal,0,Yes,No,2,11.98889344,Service,2,0,0.21,0.17,26,Satisfied,3,0
CUST_00269,Male,67,Individual,45,Web,Monthly,23,6,16.19553496,4,-0.06,5,30,1350,PayPal,0,No,No,2,31.40073806,Technical,3,0,0.79,0.25,28,Satisfied,3,0
CUST_00270,Male,32,SME,20,Mobile,Monthly,13,0,12.10267439,6,-0.03,34,20,400,PayPal,0,No,Yes,1,14.55919717,None,5,0,0.24,0.47,-5,Neutral,0,1
CUST_00271,Female,59,Individual,21,Web,Monthly,24,4,11.55394441,5,0.08,12,20,420,Card,0,Yes,Yes,1,31.70118523,None,2,0,0.13,0.19,58,Satisfied,0,0
CUST_00272,Female,73,Individual,40,Web,Yearly,27,7,9.152441755,7,-0.26,6,70,2800,Bank Transfer,0,Yes,No,0,32.74375825,Technical,3,0,0.83,0.43,-79,Neutral,1,0
CUST_00273,Female,24,Enterprise,30,Web,Quarterly,22,4,9.994649954,8,-0.15,2,70,2100,Card,0,Yes,No,1,35.44996497,None,3,0,0.26,0.27,-41,Satisfied,0,0
CUST_00274,Female,57,Individual,36,Web,Monthly,21,3,18.55318432,5,0.16,8,20,720,Card,0,No,No,2,41.22804529,Service,4,0,0.25,0.37,8,Satisfied,0,0
CUST_00275,Male,45,SME,5,Web,Yearly,25,7,32.02020756,4,-0.08,4,100,500,Bank Transfer,0,Yes,No,1,27.36342584,Technical,4,0,0.74,0.37,4,Neutral,1,0
CUST_00276,Female,49,Individual,21,Web,Quarterly,12,2,21.04710068,3,0.27,0,30,630,Card,0,No,Yes,0,13.85738945,None,1,0,0.47,0.17,-2,Satisfied,2,0
CUST_00277,Male,52,SME,38,Web,Yearly,13,7,11.40240985,4,0.06,4,10,380,Card,1,No,No,1,40.90851005,Billing,3,1,0.49,0.12,29,Satisfied,1,0
CUST_00278,Female,32,Individual,23,Web,Yearly,24,4,9.638528731,8,0.27,0,30,690,Card,1,No,Yes,0,33.44366456,None,5,0,0.47,0.1,-5,Satisfied,0,0
CUST_00279,Male,65,Individual,19,Referral,Quarterly,16,6,9.159182289,5,0.22,7,20,380,PayPal,0,Yes,No,1,26.79557874,Technical,2,0,0.21,0.26,-4,Neutral,2,0
CUST_00280,Female,53,Enterprise,10,Web,Monthly,19,6,31.02609387,9,-0.03,0,100,1000,PayPal,1,No,No,2,1.194806963,None,4,0,0.61,0.31,-90,Unsatisfied,0,0
CUST_00281,Female,38,Individual,27,Referral,Yearly,0,6,21.39006296,2,-0.21,0,50,1350,PayPal,2,No,No,1,17.22276164,Technical,3,0,0.62,0.35,-27,Satisfied,1,0
CUST_00282,Female,23,SME,35,Mobile,Monthly,26,2,17.88199083,3,0.09,27,50,1750,Bank Transfer,0,No,No,0,34.67534976,Technical,2,3,0.32,0.17,26,Satisfied,1,0
CUST_00283,Female,18,Individual,13,Web,Quarterly,33,4,23.02211845,6,-0.02,8,50,650,Card,3,No,No,1,19.60251856,None,4,0,0.65,0.17,-14,Satisfied,1,0
